SnapshotNumbers,Times_Gyr,Delta
0,,
1,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
28,,
29,,
30,,
31,,
32,,
33,,
34,,
35,0.588579847511807,0.0065370200337091944
36,0.6296157675006637,0.007723145452266244
37,0.6735067612001536,0.009134513245668765
38,0.7204501377792731,0.010843428182359085
39,0.7758651800373145,0.013001720059342019
40,0.8299211591567458,0.014490334403839258
41,0.8877297039012763,0.01710227641687427
42,0.9559611038451133,0.02054664253580304
43,1.0225083933455177,0.024302529316750157
44,1.0936628506455037,0.02881045772271853
45,1.1776285666554693,0.03483052965557162
46,1.259501882076255,0.04108822325730189
47,1.347020121131645,0.04834398994992535
48,1.4502627846921008,0.05790168946307124
49,1.550895775549458,0.06828725613673199
50,1.658424075455636,0.08084136135833708
51,1.7852109411306938,0.09865951195371936
52,1.9087251005943775,0.11815828701438404
53,2.0542946412802117,0.14467872441564444
54,2.1960331217841973,0.17221786670976572
55,2.3473074604764466,0.2040477108592887
56,2.492093805618768,0.24251863068531257
57,2.645527836580647,0.29732712404396483
58,2.789547102003453,0.35224261220288927
59,2.9410991694788162,0.40362925360020996
60,3.1005271216365293,0.45871613472023864
61,3.24676259845616,0.5114425546046246
62,3.399534921540906,0.5727520960497156
63,3.5358684189171163,0.6302725589752713
64,3.701422795540636,0.7021688196936358
65,3.8490727526664066,0.7665139837909476
66,4.002189339946645,0.8392243105764746
67,4.134073017989484,0.9158898438405367
68,4.297609020790753,1.0380497414782577
69,4.438387551251412,1.1399285111958997
70,4.612848329419118,1.2689306049972082
71,4.762936382575863,1.371051461440229
72,4.917388364118559,1.4767781070648067
73,5.04414557229201,1.5647256211617222
74,5.206651492909871,1.6781041149231832
75,5.373737289661653,1.7901627439037653
76,5.510751380834336,1.8999534583161874
77,5.65077692188168,2.0084298030484895
78,5.830093858735267,2.1504495784774735
79,5.9770131818759085,2.299030257148672
80,6.127044501216197,2.5212661595191155
81,6.280214482862782,2.6765638530957085
82,6.436547553740773,2.8221212672727227
83,6.596065774621037,2.969298121159589
84,6.758788717127001,3.1204285996510874
85,6.882944328993475,3.2407562313515674
86,7.051314723485368,3.420026665349701
87,7.222929885887396,3.617313116082229
88,7.353776306456494,3.7738310410523885
89,7.531090252205096,3.9955142911837647
90,7.666216917034915,4.16368853425417
91,7.849241734747805,4.433441486046221
92,7.988651455432529,4.648918151617803
93,8.177382403083039,5.013383321348269
94,8.321065170061159,5.365205765982557
95,8.46657293854438,5.982190014149464
96,8.613900426061454,6.373896420644698
97,8.813156671342265,6.823173584902151
98,8.96470378407691,7.146010363297294
99,9.118045505078774,7.472910375391734
100,9.27317206867788,7.784517985373488
101,9.43007269490069,8.131908353007363
102,9.58873560276994,8.463713764529656
103,9.749148026266017,8.78345214234347
104,9.911296232903506,9.129976488322447
105,10.075165544860939,9.574543124555031
106,10.240740362585964,10.136954451658106
107,10.408004190783336,10.512760263608824
108,10.576939666678843,10.85751153579241
109,10.747528590438506,11.207755333240524
110,10.862163768931895,11.422955250820728
111,11.035465825156916,11.760020123465235
112,11.210368956667406,12.081113483429567
113,11.386852185757396,12.422834281196904
114,11.564893863921924,12.79524065453951
115,11.684443143597386,13.05941492956659
116,11.865032433823059,13.484463026199071
117,12.047119470537792,14.04784415945572
118,12.169331196658252,14.333547942018908
119,12.353861440878127,14.677144226170025
120,12.539825033771278,14.999963139176717
121,12.664584768785309,15.20648833520059
122,12.852881684242274,15.516084081002465
123,13.042544673427637,15.825208311920695
124,13.169732865216234,16.036466547081034
125,13.361615184557813,16.3916804202208
126,13.49025876910861,16.644667638289278
127,13.684287694692006,17.001151676893546
